Order_ID,Order_Date,Order_Time,Product,Category,Quantity,Unit_Price,Total_Amount,Payment_Method,Location,Hour,Day,Month,Weekday,Day_Name,Month_Name,Is_Weekend,Peak_Hour
ORD002102,2024-01-13,17:33,Americano,Coffee,1,40,40,Cash,Madurai,17,13,1,Saturday,Saturday,January,True,True
ORD002103,2024-01-13,17:34,Cold Coffee,Cold Drinks,3,50,150,UPI,Tanjore,17,13,1,Saturday,Saturday,January,True,True
ORD002104,2024-01-13,17:39,Sandwich,Food,3,60,180,Card,Chennai,17,13,1,Saturday,Saturday,January,True,True
ORD002105,2024-01-13,17:40,Mocha,Coffee,3,60,180,Card,Madurai,17,13,1,Saturday,Saturday,January,True,True
ORD002106,2024-01-13,17:41,Sandwich,Food,4,55,220,UPI,Coimbatore,17,13,1,Saturday,Saturday,January,True,True
ORD002107,2024-01-13,17:49,Espresso,Coffee,2,25,50,UPI,Madurai,17,13,1,Saturday,Saturday,January,True,True
ORD002108,2024-01-13,17:50,Sandwich,Food,2,60,120,Cash,Chennai,17,13,1,Saturday,Saturday,January,True,True
ORD002109,2024-01-13,17:53,Mocha,Coffee,2,80,160,Card,Chennai,17,13,1,Saturday,Saturday,January,True,True
ORD002110,2024-01-13,17:54,Americano,Coffee,2,45,90,Cash,Coimbatore,17,13,1,Saturday,Saturday,January,True,True
ORD002111,2024-01-13,17:56,Americano,Coffee,3,45,135,Cash,Coimbatore,17,13,1,Saturday,Saturday,January,True,True
ORD002112,2024-01-13,18:02,Cappuccino,Coffee,1,55,55,UPI,Coimbatore,18,13,1,Saturday,Saturday,January,True,True
ORD002113,2024-01-13,18:03,Mocha,Coffee,3,55,165,Cash,Tanjore,18,13,1,Saturday,Saturday,January,True,True
ORD002114,2024-01-13,18:07,Mocha,Coffee,2,55,110,Cash,Tanjore,18,13,1,Saturday,Saturday,January,True,True
ORD002115,2024-01-13,18:08,Tea,Tea,1,15,15,Cash,Tanjore,18,13,1,Saturday,Saturday,January,True,True
ORD002116,2024-01-13,18:09,Espresso,Coffee,3,35,105,Cash,Coimbatore,18,13,1,Saturday,Saturday,January,True,True
ORD002117,2024-01-13,18:13,Cold Coffee,Cold Drinks,4,55,220,UPI,Madurai,18,13,1,Saturday,Saturday,January,True,True
ORD002118,2024-01-13,18:19,Cappuccino,Coffee,3,45,135,UPI,Madurai,18,13,1,Saturday,Saturday,January,True,True
ORD002119,2024-01-13,18:24,Americano,Coffee,3,40,120,UPI,Madurai,18,13,1,Saturday,Saturday,January,True,True
ORD002120,2024-01-13,18:24,Tea,Tea,1,18,18,Card,Coimbatore,18,13,1,Saturday,Saturday,January,True,True
ORD002121,2024-01-13,18:27,Tea,Tea,2,15,30,UPI,Tanjore,18,13,1,Saturday,Saturday,January,True,True
ORD002122,2024-01-13,18:28,Americano,Coffee,2,40,80,Card,Madurai,18,13,1,Saturday,Saturday,January,True,True
ORD002123,2024-01-13,18:32,Cake,Food,4,50,200,UPI,Coimbatore,18,13,1,Saturday,Saturday,January,True,True
ORD002124,2024-01-13,18:37,Tea,Tea,3,15,45,UPI,Tanjore,18,13,1,Saturday,Saturday,January,True,True
ORD002125,2024-01-13,18:40,Cake,Food,1,42,42,Cash,Madurai,18,13,1,Saturday,Saturday,January,True,True
ORD002126,2024-01-13,18:45,Cake,Food,4,50,200,Cash,Coimbatore,18,13,1,Saturday,Saturday,January,True,True
ORD002127,2024-01-13,18:49,Latte,Coffee,2,50,100,UPI,Madurai,18,13,1,Saturday,Saturday,January,True,True
ORD002128,2024-01-13,18:50,Americano,Coffee,1,35,35,Cash,Tanjore,18,13,1,Saturday,Saturday,January,True,True
ORD002129,2024-01-13,18:52,Latte,Coffee,3,45,135,Card,Tanjore,18,13,1,Saturday,Saturday,January,True,True
ORD002130,2024-01-13,18:54,Cake,Food,3,50,150,UPI,Coimbatore,18,13,1,Saturday,Saturday,January,True,True
ORD002131,2024-01-13,18:59,Latte,Coffee,1,70,70,UPI,Chennai,18,13,1,Saturday,Saturday,January,True,True
ORD002132,2024-01-13,18:59,Cappuccino,Coffee,1,55,55,Card,Coimbatore,18,13,1,Saturday,Saturday,January,True,True
ORD002133,2024-01-13,19:06,Mocha,Coffee,4,60,240,UPI,Madurai,19,13,1,Saturday,Saturday,January,True,True
ORD002134,2024-01-13,19:08,Cappuccino,Coffee,1,60,60,Cash,Chennai,19,13,1,Saturday,Saturday,January,True,True
ORD002135,2024-01-13,19:16,Cappuccino,Coffee,4,55,220,Cash,Coimbatore,19,13,1,Saturday,Saturday,January,True,True
ORD002136,2024-01-13,19:49,Americano,Coffee,1,45,45,Card,Coimbatore,19,13,1,Saturday,Saturday,January,True,True
ORD002137,2024-01-13,20:21,Latte,Coffee,4,70,280,UPI,Chennai,20,13,1,Saturday,Saturday,January,True,True
ORD002138,2024-01-13,20:21,Cold Coffee,Cold Drinks,4,50,200,Card,Tanjore,20,13,1,Saturday,Saturday,January,True,True
ORD002139,2024-01-13,20:21,Cold Coffee,Cold Drinks,2,70,140,Card,Coimbatore,20,13,1,Saturday,Saturday,January,True,True
ORD002140,2024-01-13,20:26,Americano,Coffee,2,40,80,UPI,Madurai,20,13,1,Saturday,Saturday,January,True,True
ORD002141,2024-01-13,20:26,Cake,Food,3,55,165,Cash,Chennai,20,13,1,Saturday,Saturday,January,True,True
ORD002142,2024-01-13,20:26,Latte,Coffee,3,70,210,UPI,Chennai,20,13,1,Saturday,Saturday,January,True,True
ORD002143,2024-01-13,20:27,Sandwich,Food,4,45,180,UPI,Madurai,20,13,1,Saturday,Saturday,January,True,True
ORD002144,2024-01-13,20:50,Americano,Coffee,4,45,180,Cash,Coimbatore,20,13,1,Saturday,Saturday,January,True,True
ORD002145,2024-01-13,20:56,Sandwich,Food,4,40,160,Card,Tanjore,20,13,1,Saturday,Saturday,January,True,True
ORD002146,2024-01-13,21:10,Sandwich,Food,3,45,135,Card,Madurai,21,13,1,Saturday,Saturday,January,True,True
ORD002147,2024-01-13,21:34,Americano,Coffee,4,50,200,Cash,Chennai,21,13,1,Saturday,Saturday,January,True,True
ORD002148,2024-01-14,08:17,Latte,Coffee,4,45,180,Card,Tanjore,8,14,1,Sunday,Sunday,January,True,True
ORD002149,2024-01-14,08:19,Mocha,Coffee,4,55,220,Cash,Tanjore,8,14,1,Sunday,Sunday,January,True,True
ORD002150,2024-01-14,08:24,Latte,Coffee,1,70,70,Cash,Chennai,8,14,1,Sunday,Sunday,January,True,True
ORD002151,2024-01-14,09:14,Cake,Food,2,50,100,UPI,Coimbatore,9,14,1,Sunday,Sunday,January,True,True
ORD002152,2024-01-14,09:14,Americano,Coffee,4,40,160,Card,Madurai,9,14,1,Sunday,Sunday,January,True,True
ORD002153,2024-01-14,10:05,Espresso,Coffee,4,25,100,Cash,Madurai,10,14,1,Sunday,Sunday,January,True,True
ORD002154,2024-01-14,10:25,Cake,Food,1,38,38,Card,Tanjore,10,14,1,Sunday,Sunday,January,True,True
ORD002155,2024-01-14,10:28,Tea,Tea,3,15,45,Card,Tanjore,10,14,1,Sunday,Sunday,January,True,True
ORD002156,2024-01-14,10:35,Sandwich,Food,1,60,60,Cash,Chennai,10,14,1,Sunday,Sunday,January,True,True
ORD002157,2024-01-14,10:36,Cold Coffee,Cold Drinks,1,50,50,UPI,Tanjore,10,14,1,Sunday,Sunday,January,True,True
ORD002158,2024-01-14,10:38,Mocha,Coffee,4,55,220,Card,Tanjore,10,14,1,Sunday,Sunday,January,True,True
ORD002159,2024-01-14,11:05,Mocha,Coffee,2,60,120,Cash,Madurai,11,14,1,Sunday,Sunday,January,True,True
ORD002160,2024-01-14,11:18,Cappuccino,Coffee,2,40,80,UPI,Tanjore,11,14,1,Sunday,Sunday,January,True,True
ORD002161,2024-01-14,11:26,Latte,Coffee,2,45,90,UPI,Tanjore,11,14,1,Sunday,Sunday,January,True,True
ORD002162,2024-01-14,11:32,Cappuccino,Coffee,1,60,60,Cash,Chennai,11,14,1,Sunday,Sunday,January,True,True
ORD002163,2024-01-14,11:36,Americano,Coffee,4,45,180,Cash,Coimbatore,11,14,1,Sunday,Sunday,January,True,True
ORD002164,2024-01-14,11:56,Espresso,Coffee,2,40,80,UPI,Chennai,11,14,1,Sunday,Sunday,January,True,True
ORD002165,2024-01-14,12:05,Sandwich,Food,4,40,160,Cash,Tanjore,12,14,1,Sunday,Sunday,January,True,False
ORD002166,2024-01-14,12:15,Mocha,Coffee,2,75,150,Cash,Coimbatore,12,14,1,Sunday,Sunday,January,True,False
ORD002167,2024-01-14,12:28,Sandwich,Food,1,40,40,Cash,Tanjore,12,14,1,Sunday,Sunday,January,True,False
ORD002168,2024-01-14,12:32,Cappuccino,Coffee,1,40,40,UPI,Tanjore,12,14,1,Sunday,Sunday,January,True,False
ORD002169,2024-01-14,12:34,Tea,Tea,4,20,80,Card,Chennai,12,14,1,Sunday,Sunday,January,True,False
ORD002170,2024-01-14,12:35,Americano,Coffee,2,40,80,Cash,Madurai,12,14,1,Sunday,Sunday,January,True,False
ORD002171,2024-01-14,12:44,Cold Coffee,Cold Drinks,1,70,70,Cash,Coimbatore,12,14,1,Sunday,Sunday,January,True,False
ORD002172,2024-01-14,13:01,Cold Coffee,Cold Drinks,4,75,300,Cash,Chennai,13,14,1,Sunday,Sunday,January,True,False
ORD002173,2024-01-14,13:14,Cappuccino,Coffee,3,55,165,Card,Coimbatore,13,14,1,Sunday,Sunday,January,True,False
ORD002174,2024-01-14,13:15,Cappuccino,Coffee,2,60,120,UPI,Chennai,13,14,1,Sunday,Sunday,January,True,False
ORD002175,2024-01-14,13:18,Cappuccino,Coffee,2,45,90,UPI,Madurai,13,14,1,Sunday,Sunday,January,True,False
ORD002176,2024-01-14,13:59,Americano,Coffee,2,50,100,Cash,Chennai,13,14,1,Sunday,Sunday,January,True,False
ORD002177,2024-01-14,14:03,Mocha,Coffee,2,60,120,Cash,Madurai,14,14,1,Sunday,Sunday,January,True,False
ORD002178,2024-01-14,14:05,Sandwich,Food,1,60,60,UPI,Chennai,14,14,1,Sunday,Sunday,January,True,False
ORD002179,2024-01-14,14:06,Cold Coffee,Cold Drinks,4,70,280,UPI,Coimbatore,14,14,1,Sunday,Sunday,January,True,False
ORD002180,2024-01-14,14:11,Cappuccino,Coffee,3,60,180,Cash,Chennai,14,14,1,Sunday,Sunday,January,True,False
ORD002181,2024-01-14,14:11,Sandwich,Food,2,60,120,Card,Chennai,14,14,1,Sunday,Sunday,January,True,False
ORD002182,2024-01-14,14:28,Cappuccino,Coffee,2,60,120,UPI,Chennai,14,14,1,Sunday,Sunday,January,True,False
ORD002183,2024-01-14,14:29,Cake,Food,3,42,126,Card,Madurai,14,14,1,Sunday,Sunday,January,True,False
ORD002184,2024-01-14,14:43,Mocha,Coffee,1,55,55,UPI,Tanjore,14,14,1,Sunday,Sunday,January,True,False
ORD002185,2024-01-14,14:52,Latte,Coffee,1,70,70,Card,Chennai,14,14,1,Sunday,Sunday,January,True,False
ORD002186,2024-01-14,14:52,Cappuccino,Coffee,2,55,110,UPI,Coimbatore,14,14,1,Sunday,Sunday,January,True,False
ORD002187,2024-01-14,14:53,Sandwich,Food,1,45,45,Card,Madurai,14,14,1,Sunday,Sunday,January,True,False
ORD002188,2024-01-14,14:54,Cake,Food,2,50,100,Card,Coimbatore,14,14,1,Sunday,Sunday,January,True,False
ORD002189,2024-01-14,14:56,Tea,Tea,2,15,30,Cash,Tanjore,14,14,1,Sunday,Sunday,January,True,False
ORD002190,2024-01-14,14:57,Cake,Food,1,50,50,Cash,Coimbatore,14,14,1,Sunday,Sunday,January,True,False
ORD002191,2024-01-14,15:00,Cake,Food,1,50,50,UPI,Coimbatore,15,14,1,Sunday,Sunday,January,True,False
ORD002192,2024-01-14,15:04,Tea,Tea,4,15,60,UPI,Tanjore,15,14,1,Sunday,Sunday,January,True,False
ORD002193,2024-01-14,15:08,Cappuccino,Coffee,1,45,45,Cash,Madurai,15,14,1,Sunday,Sunday,January,True,False
ORD002194,2024-01-14,15:09,Latte,Coffee,2,45,90,Card,Tanjore,15,14,1,Sunday,Sunday,January,True,False
ORD002195,2024-01-14,15:09,Cake,Food,4,38,152,Cash,Tanjore,15,14,1,Sunday,Sunday,January,True,False
ORD002196,2024-01-14,15:16,Tea,Tea,4,20,80,UPI,Chennai,15,14,1,Sunday,Sunday,January,True,False
ORD002197,2024-01-14,15:16,Americano,Coffee,4,40,160,Cash,Madurai,15,14,1,Sunday,Sunday,January,True,False
ORD002198,2024-01-14,15:17,Mocha,Coffee,1,80,80,Cash,Chennai,15,14,1,Sunday,Sunday,January,True,False
ORD002199,2024-01-14,15:23,Tea,Tea,1,20,20,UPI,Chennai,15,14,1,Sunday,Sunday,January,True,False
ORD002200,2024-01-14,15:23,Espresso,Coffee,1,20,20,UPI,Tanjore,15,14,1,Sunday,Sunday,January,True,False
ORD002201,2024-01-14,15:24,Mocha,Coffee,4,80,320,UPI,Chennai,15,14,1,Sunday,Sunday,January,True,False
ORD002202,2024-01-14,15:25,Tea,Tea,4,18,72,Cash,Coimbatore,15,14,1,Sunday,Sunday,January,True,False
ORD002203,2024-01-14,15:26,Mocha,Coffee,4,55,220,Cash,Tanjore,15,14,1,Sunday,Sunday,January,True,False
ORD002204,2024-01-14,15:28,Cold Coffee,Cold Drinks,2,50,100,UPI,Tanjore,15,14,1,Sunday,Sunday,January,True,False
ORD002205,2024-01-14,15:29,Cappuccino,Coffee,1,55,55,UPI,Coimbatore,15,14,1,Sunday,Sunday,January,True,False
ORD002206,2024-01-14,15:32,Sandwich,Food,3,40,120,UPI,Tanjore,15,14,1,Sunday,Sunday,January,True,False
ORD002207,2024-01-14,15:34,Latte,Coffee,3,50,150,UPI,Madurai,15,14,1,Sunday,Sunday,January,True,False
ORD002208,2024-01-14,15:35,Espresso,Coffee,1,25,25,Cash,Madurai,15,14,1,Sunday,Sunday,January,True,False
ORD002209,2024-01-14,15:36,Espresso,Coffee,3,35,105,Cash,Coimbatore,15,14,1,Sunday,Sunday,January,True,False
ORD002210,2024-01-14,15:40,Cold Coffee,Cold Drinks,1,55,55,UPI,Madurai,15,14,1,Sunday,Sunday,January,True,False
ORD002211,2024-01-14,15:40,Latte,Coffee,4,70,280,Card,Chennai,15,14,1,Sunday,Sunday,January,True,False
ORD002212,2024-01-14,15:42,Espresso,Coffee,3,40,120,Card,Chennai,15,14,1,Sunday,Sunday,January,True,False
ORD002213,2024-01-14,15:47,Cake,Food,2,50,100,Card,Coimbatore,15,14,1,Sunday,Sunday,January,True,False
ORD002214,2024-01-14,15:48,Cold Coffee,Cold Drinks,4,55,220,Cash,Madurai,15,14,1,Sunday,Sunday,January,True,False
ORD002215,2024-01-14,15:49,Mocha,Coffee,1,80,80,Cash,Chennai,15,14,1,Sunday,Sunday,January,True,False
ORD002216,2024-01-14,15:50,Tea,Tea,2,16,32,Cash,Madurai,15,14,1,Sunday,Sunday,January,True,False
ORD002217,2024-01-14,16:01,Sandwich,Food,2,55,110,Cash,Coimbatore,16,14,1,Sunday,Sunday,January,True,True
ORD002218,2024-01-14,16:02,Latte,Coffee,1,65,65,Card,Coimbatore,16,14,1,Sunday,Sunday,January,True,True
ORD002219,2024-01-14,16:05,Cappuccino,Coffee,2,55,110,UPI,Coimbatore,16,14,1,Sunday,Sunday,January,True,True
ORD002220,2024-01-14,16:07,Cold Coffee,Cold Drinks,3,70,210,UPI,Coimbatore,16,14,1,Sunday,Sunday,January,True,True
ORD002221,2024-01-14,16:13,Americano,Coffee,2,50,100,UPI,Chennai,16,14,1,Sunday,Sunday,January,True,True
ORD002222,2024-01-14,16:19,Cold Coffee,Cold Drinks,1,50,50,Cash,Tanjore,16,14,1,Sunday,Sunday,January,True,True
ORD002223,2024-01-14,16:23,Latte,Coffee,1,70,70,Card,Chennai,16,14,1,Sunday,Sunday,January,True,True
ORD002224,2024-01-14,16:23,Tea,Tea,2,20,40,UPI,Chennai,16,14,1,Sunday,Sunday,January,True,True
ORD002225,2024-01-14,16:26,Mocha,Coffee,1,55,55,Card,Tanjore,16,14,1,Sunday,Sunday,January,True,True
ORD002226,2024-01-14,16:30,Mocha,Coffee,4,60,240,UPI,Madurai,16,14,1,Sunday,Sunday,January,True,True
ORD002227,2024-01-14,16:35,Cappuccino,Coffee,1,45,45,Card,Madurai,16,14,1,Sunday,Sunday,January,True,True
ORD002228,2024-01-14,16:36,Tea,Tea,2,15,30,Cash,Tanjore,16,14,1,Sunday,Sunday,January,True,True
ORD002229,2024-01-14,16:40,Cold Coffee,Cold Drinks,4,75,300,Card,Chennai,16,14,1,Sunday,Sunday,January,True,True
ORD002230,2024-01-14,16:41,Sandwich,Food,2,55,110,Card,Coimbatore,16,14,1,Sunday,Sunday,January,True,True
ORD002231,2024-01-14,16:41,Cold Coffee,Cold Drinks,4,75,300,Cash,Chennai,16,14,1,Sunday,Sunday,January,True,True
ORD002232,2024-01-14,16:47,Espresso,Coffee,3,35,105,Card,Coimbatore,16,14,1,Sunday,Sunday,January,True,True
ORD002233,2024-01-14,16:51,Latte,Coffee,3,65,195,Card,Coimbatore,16,14,1,Sunday,Sunday,January,True,True
ORD002234,2024-01-14,16:53,Cappuccino,Coffee,4,60,240,Card,Chennai,16,14,1,Sunday,Sunday,January,True,True
ORD002235,2024-01-14,16:54,Sandwich,Food,2,45,90,UPI,Madurai,16,14,1,Sunday,Sunday,January,True,True
ORD002236,2024-01-14,16:58,Espresso,Coffee,1,20,20,Card,Tanjore,16,14,1,Sunday,Sunday,January,True,True
ORD002237,2024-01-14,17:01,Cake,Food,1,55,55,Cash,Chennai,17,14,1,Sunday,Sunday,January,True,True
ORD002238,2024-01-14,17:04,Cake,Food,2,38,76,Card,Tanjore,17,14,1,Sunday,Sunday,January,True,True
ORD002239,2024-01-14,17:15,Espresso,Coffee,1,40,40,Card,Chennai,17,14,1,Sunday,Sunday,January,True,True
ORD002240,2024-01-14,17:18,Cappuccino,Coffee,1,60,60,UPI,Chennai,17,14,1,Sunday,Sunday,January,True,True
ORD002241,2024-01-14,17:19,Tea,Tea,1,20,20,Card,Chennai,17,14,1,Sunday,Sunday,January,True,True
ORD002242,2024-01-14,17:26,Espresso,Coffee,4,40,160,Cash,Chennai,17,14,1,Sunday,Sunday,January,True,True
ORD002243,2024-01-14,17:29,Cold Coffee,Cold Drinks,2,50,100,Cash,Tanjore,17,14,1,Sunday,Sunday,January,True,True
ORD002244,2024-01-14,17:30,Cold Coffee,Cold Drinks,4,55,220,Card,Madurai,17,14,1,Sunday,Sunday,January,True,True
ORD002245,2024-01-14,17:31,Tea,Tea,4,15,60,UPI,Tanjore,17,14,1,Sunday,Sunday,January,True,True
ORD002246,2024-01-14,17:32,Espresso,Coffee,1,40,40,Card,Chennai,17,14,1,Sunday,Sunday,January,True,True
ORD002247,2024-01-14,17:33,Sandwich,Food,1,60,60,Cash,Chennai,17,14,1,Sunday,Sunday,January,True,True
ORD002248,2024-01-14,17:34,Cake,Food,1,42,42,Cash,Madurai,17,14,1,Sunday,Sunday,January,True,True
ORD002249,2024-01-14,17:40,Tea,Tea,2,16,32,UPI,Madurai,17,14,1,Sunday,Sunday,January,True,True
ORD002250,2024-01-14,17:40,Cake,Food,2,55,110,Cash,Chennai,17,14,1,Sunday,Sunday,January,True,True
ORD002251,2024-01-14,17:41,Espresso,Coffee,3,40,120,UPI,Chennai,17,14,1,Sunday,Sunday,January,True,True
ORD002252,2024-01-14,17:42,Mocha,Coffee,1,75,75,Cash,Coimbatore,17,14,1,Sunday,Sunday,January,True,True
ORD002253,2024-01-14,17:43,Americano,Coffee,2,45,90,Cash,Coimbatore,17,14,1,Sunday,Sunday,January,True,True
ORD002254,2024-01-14,17:45,Mocha,Coffee,3,75,225,UPI,Coimbatore,17,14,1,Sunday,Sunday,January,True,True
ORD002255,2024-01-14,17:50,Latte,Coffee,3,70,210,UPI,Chennai,17,14,1,Sunday,Sunday,January,True,True
ORD002256,2024-01-14,17:52,Cake,Food,2,50,100,UPI,Coimbatore,17,14,1,Sunday,Sunday,January,True,True
ORD002257,2024-01-14,17:56,Mocha,Coffee,4,60,240,UPI,Madurai,17,14,1,Sunday,Sunday,January,True,True
ORD002258,2024-01-14,17:57,Sandwich,Food,3,45,135,UPI,Madurai,17,14,1,Sunday,Sunday,January,True,True
ORD002259,2024-01-14,17:59,Sandwich,Food,4,60,240,Card,Chennai,17,14,1,Sunday,Sunday,January,True,True
ORD002260,2024-01-14,18:00,Cake,Food,1,50,50,Cash,Coimbatore,18,14,1,Sunday,Sunday,January,True,True
ORD002261,2024-01-14,18:05,Cappuccino,Coffee,3,40,120,Card,Tanjore,18,14,1,Sunday,Sunday,January,True,True
ORD002262,2024-01-14,18:05,Cappuccino,Coffee,1,40,40,Cash,Tanjore,18,14,1,Sunday,Sunday,January,True,True
ORD002263,2024-01-14,18:11,Latte,Coffee,1,70,70,Cash,Chennai,18,14,1,Sunday,Sunday,January,True,True
ORD002264,2024-01-14,18:15,Cold Coffee,Cold Drinks,3,75,225,Card,Chennai,18,14,1,Sunday,Sunday,January,True,True
ORD002265,2024-01-14,18:18,Sandwich,Food,1,60,60,UPI,Chennai,18,14,1,Sunday,Sunday,January,True,True
ORD002266,2024-01-14,18:18,Cake,Food,3,50,150,Card,Coimbatore,18,14,1,Sunday,Sunday,January,True,True
ORD002267,2024-01-14,18:24,Espresso,Coffee,3,20,60,Card,Tanjore,18,14,1,Sunday,Sunday,January,True,True
ORD002268,2024-01-14,18:25,Cake,Food,3,38,114,Cash,Tanjore,18,14,1,Sunday,Sunday,January,True,True
ORD002269,2024-01-14,18:29,Latte,Coffee,2,70,140,UPI,Chennai,18,14,1,Sunday,Sunday,January,True,True
ORD002270,2024-01-14,18:32,Sandwich,Food,1,40,40,Cash,Tanjore,18,14,1,Sunday,Sunday,January,True,True
ORD002271,2024-01-14,18:38,Sandwich,Food,3,45,135,Cash,Madurai,18,14,1,Sunday,Sunday,January,True,True
ORD002272,2024-01-14,18:42,Mocha,Coffee,3,55,165,Cash,Tanjore,18,14,1,Sunday,Sunday,January,True,True
ORD002273,2024-01-14,18:45,Latte,Coffee,4,70,280,Cash,Chennai,18,14,1,Sunday,Sunday,January,True,True
ORD002274,2024-01-14,18:49,Cold Coffee,Cold Drinks,4,75,300,Cash,Chennai,18,14,1,Sunday,Sunday,January,True,True
ORD002275,2024-01-14,18:49,Cake,Food,4,50,200,Cash,Coimbatore,18,14,1,Sunday,Sunday,January,True,True
ORD002276,2024-01-14,18:58,Espresso,Coffee,1,40,40,UPI,Chennai,18,14,1,Sunday,Sunday,January,True,True
ORD002277,2024-01-14,19:06,Tea,Tea,2,20,40,Card,Chennai,19,14,1,Sunday,Sunday,January,True,True
ORD002278,2024-01-14,19:11,Tea,Tea,3,18,54,UPI,Coimbatore,19,14,1,Sunday,Sunday,January,True,True
ORD002279,2024-01-14,19:18,Tea,Tea,2,20,40,UPI,Chennai,19,14,1,Sunday,Sunday,January,True,True
ORD002280,2024-01-14,19:22,Sandwich,Food,3,55,165,UPI,Coimbatore,19,14,1,Sunday,Sunday,January,True,True
ORD002281,2024-01-14,19:30,Sandwich,Food,1,55,55,Cash,Coimbatore,19,14,1,Sunday,Sunday,January,True,True
ORD002282,2024-01-14,19:31,Latte,Coffee,2,45,90,Card,Tanjore,19,14,1,Sunday,Sunday,January,True,True
ORD002283,2024-01-14,19:33,Sandwich,Food,3,45,135,UPI,Madurai,19,14,1,Sunday,Sunday,January,True,True
ORD002284,2024-01-14,19:34,Cake,Food,2,38,76,UPI,Tanjore,19,14,1,Sunday,Sunday,January,True,True
ORD002285,2024-01-14,19:35,Americano,Coffee,2,35,70,Cash,Tanjore,19,14,1,Sunday,Sunday,January,True,True
ORD002286,2024-01-14,19:51,Cold Coffee,Cold Drinks,4,70,280,Cash,Coimbatore,19,14,1,Sunday,Sunday,January,True,True
ORD002287,2024-01-14,19:51,Cappuccino,Coffee,2,55,110,Card,Coimbatore,19,14,1,Sunday,Sunday,January,True,True
ORD002288,2024-01-14,19:52,Sandwich,Food,1,60,60,Card,Chennai,19,14,1,Sunday,Sunday,January,True,True
ORD002289,2024-01-14,19:54,Espresso,Coffee,3,20,60,Cash,Tanjore,19,14,1,Sunday,Sunday,January,True,True
ORD002290,2024-01-14,19:56,Mocha,Coffee,3,80,240,UPI,Chennai,19,14,1,Sunday,Sunday,January,True,True
ORD002291,2024-01-14,19:57,Cake,Food,2,38,76,UPI,Tanjore,19,14,1,Sunday,Sunday,January,True,True
ORD002292,2024-01-14,20:00,Cold Coffee,Cold Drinks,1,70,70,UPI,Coimbatore,20,14,1,Sunday,Sunday,January,True,True
ORD002293,2024-01-14,20:13,Sandwich,Food,1,45,45,Card,Madurai,20,14,1,Sunday,Sunday,January,True,True
ORD002294,2024-01-14,20:16,Cold Coffee,Cold Drinks,2,70,140,Card,Coimbatore,20,14,1,Sunday,Sunday,January,True,True
ORD002295,2024-01-14,20:24,Latte,Coffee,2,50,100,UPI,Madurai,20,14,1,Sunday,Sunday,January,True,True
ORD002296,2024-01-14,20:36,Cold Coffee,Cold Drinks,2,70,140,Card,Coimbatore,20,14,1,Sunday,Sunday,January,True,True
ORD002297,2024-01-14,20:44,Cold Coffee,Cold Drinks,2,50,100,Card,Tanjore,20,14,1,Sunday,Sunday,January,True,True
ORD002298,2024-01-14,20:44,Cold Coffee,Cold Drinks,1,50,50,Cash,Tanjore,20,14,1,Sunday,Sunday,January,True,True
ORD002299,2024-01-14,20:48,Tea,Tea,2,16,32,Cash,Madurai,20,14,1,Sunday,Sunday,January,True,True
ORD002300,2024-01-14,21:03,Sandwich,Food,3,45,135,UPI,Madurai,21,14,1,Sunday,Sunday,January,True,True
ORD002301,2024-01-14,21:10,Cold Coffee,Cold Drinks,1,75,75,Cash,Chennai,21,14,1,Sunday,Sunday,January,True,True
ORD002302,2024-01-14,21:30,Sandwich,Food,1,40,40,Cash,Tanjore,21,14,1,Sunday,Sunday,January,True,True
ORD002303,2024-01-14,21:43,Latte,Coffee,1,50,50,UPI,Madurai,21,14,1,Sunday,Sunday,January,True,True
ORD002304,2024-01-15,08:19,Latte,Coffee,1,65,65,Cash,Coimbatore,8,15,1,Monday,Monday,January,False,True
ORD002305,2024-01-15,09:05,Cake,Food,3,55,165,Cash,Chennai,9,15,1,Monday,Monday,January,False,True
ORD002306,2024-01-15,10:00,Tea,Tea,2,16,32,Cash,Madurai,10,15,1,Monday,Monday,January,False,True
ORD002307,2024-01-15,10:14,Cappuccino,Coffee,4,55,220,Card,Coimbatore,10,15,1,Monday,Monday,January,False,True
ORD002308,2024-01-15,10:27,Mocha,Coffee,3,80,240,Cash,Chennai,10,15,1,Monday,Monday,January,False,True
ORD002309,2024-01-15,10:30,Cold Coffee,Cold Drinks,2,50,100,Card,Tanjore,10,15,1,Monday,Monday,January,False,True
ORD002310,2024-01-15,10:35,Mocha,Coffee,3,60,180,Card,Madurai,10,15,1,Monday,Monday,January,False,True
ORD002311,2024-01-15,10:42,Espresso,Coffee,4,20,80,Cash,Tanjore,10,15,1,Monday,Monday,January,False,True
ORD002312,2024-01-15,10:48,Cake,Food,4,55,220,UPI,Chennai,10,15,1,Monday,Monday,January,False,True
ORD002313,2024-01-15,10:54,Cake,Food,3,55,165,Card,Chennai,10,15,1,Monday,Monday,January,False,True
ORD002314,2024-01-15,10:58,Mocha,Coffee,1,60,60,Cash,Madurai,10,15,1,Monday,Monday,January,False,True
ORD002315,2024-01-15,11:10,Cappuccino,Coffee,3,45,135,Cash,Madurai,11,15,1,Monday,Monday,January,False,True
ORD002316,2024-01-15,11:28,Sandwich,Food,2,55,110,Cash,Coimbatore,11,15,1,Monday,Monday,January,False,True
